Sample,Hash,nReads
V047_rep1,1a80c47da8d93a06146258b2bc4fce3a3f3756a0,2
V047_rep1,15f7f6be810add68a8c3a5a1620ca1124fac788d,2
V047_rep1,166fa07ad92c4d38ec995c89cfde96e46482409a,2
V047_rep1,161bd03e7b53886b820959e9825ac66a5434d299,2
V047_rep1,1477863b8e626b40a0008f37edfa20513b703bcf,2
V047_rep1,1278f188cc1a4be1cb2b8a6be026095f8ada47f9,2
V047_rep1,1273159ff2f981cd2fad1a92d6e340cf350b9eda,2
V047_rep1,101846915beef53724e4a082f9b713fcd2668936,2
V047_rep1,26f465e02dca39ec4274a4c05c7897d363ff0ac3,2
V047_rep1,26d134ec720c3451f0db93754a4ab2fc03e92ba1,2
V047_rep1,24a969c865e6c6975a0a4957df83de0d1649ea39,2
V047_rep1,2742dfbdf41d3d02eb3ab34b066a4c1c1c168fdd,2
V047_rep1,2a52570916d1876b978aa6d9bb396e1ce2832a1d,2
V047_rep1,2c31ce633ca79593deb3f74372110ea09b367e48,2
V047_rep1,2e305974a277d42e47e062565111df7bd9c376ee,2
V047_rep1,3928dfb1e2176ae6742c3b7c40fcac3f0389efdc,2
V047_rep1,40969d622393298ee540210e6e8c99c0db91948f,2
V047_rep1,40fe4d711d0bf3a7c57634877359a3d43832b007,2
V047_rep1,41669c3b43b7882e5bdf0da4fd847844fe9ef67e,2
V047_rep1,42bae700e055deade81281d33285ff9f9eba6452,2
V047_rep1,436d015c008859c062b911d9ecc052c63e7941e3,2
V047_rep1,44316cd58fe41f5e4fbdc5110bcd201408386d4d,2
V047_rep1,4482d739b1de1e944063b7155c9fbaec2afdebc3,2
V047_rep1,46e15bfe9e39218a21e9a9f9f52b3e3a16894fdc,2
V047_rep1,47184308660c406d89fe7d898f2fd84c292db356,2
V047_rep1,4a15b31db76593c3740a7189bb784fe117bd10ad,2
V047_rep1,006b613407ab0014f6c67845ab01a4cffd800dbb,2
V047_rep1,019575b98fa31c498a9b275a2ad5f8e86fd4c058,2
V047_rep1,019f4df4a29e86acbf42126c3b2e9c2f09e39a74,2
V047_rep1,01deae2fd2bf07c1fe6c942e83d14e22f8362c5c,2
V047_rep1,02967dbd3b01d57226b56c1f35ff2cdb0a9c3e53,2
V047_rep1,037de14af0eb9d7ea62f8c700d05e9cee9750165,2
V047_rep1,06a3c3c59316e77e8e0092da977db8d4ac76bc98,2
V047_rep1,093fbbd4f3578055c2c34e47aaa6b111e0dba20e,2
V047_rep1,09734b0cb5ec20e4411eb00b08ef61e942fcd78c,2
V047_rep1,09ed20c191f26aa2a8f4dfbef7988e439763e9d1,2
V047_rep1,25c69619c3568de9b208cec6b8dfacf3cd6294c3,2
V047_rep1,3fb107d070153fa46a838ab67ab917ecc9a856a4,2
V047_rep1,3f1107784472587de7d3b05a110ce550283cbc9b,2
V047_rep1,3d1ee1abe7aaf82e2df77ccab7a1874d5ef09373,2
V047_rep1,380ed3afe0755806d1c6eea3cbe4d5e54dfd6c10,2
V047_rep1,3b6bb56f3b5420e8df7f83e5edc7c050fa9fd7f5,2
V047_rep1,3608b38877c5d7bcebd7d249cc85e9cf578128ce,2
V047_rep1,331b2f15ce93912f8203b55170712f53d02cb195,2
V047_rep1,34ec893a44726ce89ecf50a31546e83eabeb7493,2
V047_rep1,311d20cd2b305fe8100fce998b77faabdb21105d,2
V047_rep1,3293d44480203e356bf192176a8e6b78a72b8fa3,2
V047_rep1,323e7a6ccfdd4c2d1a21ef7e25b6e9b924992aa5,2
V047_rep1,3240f27babcc09a3c0f345856b5fb2e5e5a8ba84,2
V047_rep1,0ca609572308ec780f6f0d75203729c1131f39c8,2
V047_rep1,0cb55ab5ac5c78366c0d932b4c0ea1e31c2b99e7,2
V047_rep1,0efa89a9b7f00e8f368cd3d78465e7a730cd7a99,2
V047_rep1,0f40601ec9d43df067f87080b495fa057f5e231f,2
V047_rep1,0fd1f70b8431cb61cb42eb21514cc31dba6dcfeb,2
V047_rep1,4b0872595540665ea81e4bc5c9fa62b28026a949,2
V047_rep1,54953477a1ebc6e4ff5c66ecaf30bafc7787c1c2,2
V047_rep1,5f9f1ca55c092779c52bfe3d5831f3893e3d394d,2
V047_rep1,5f674c165c903e9fbea4c6d9e142c5f5ef45a7e8,2
V047_rep1,5c6fd4ac82d1e7959ed0d4ada4bbb8a8d32b543c,2
V047_rep1,5d8f0496f0ca52f5b0b997f640e8c865c6b14849,2
V047_rep1,5a379f6d238a469e4cfb432fe35540a3f934d327,2
V047_rep1,5b5625818161a04ee9cb8f6ed4e0266b1aad41d5,2
V047_rep1,5b218ef2bb3440d68a270ffa890a331d711872d7,2
V047_rep1,5b357fc7f448740e9d2169737fdb60e53700bd1f,2
V047_rep1,578cc0084c3fed8ce3c99e9eeb2068f90d289d8d,2
V047_rep1,584507d4753a3d0da49332f6d5019d4b5f4a6b4e,2
V047_rep1,534b693f155f6deab2c836071ed95928fa3e2833,2
V047_rep1,55776987ac7a169a06ae18466f304d7c9ffe958e,2
V047_rep1,55db6bdf1ee69a84fdce1971b13495c8e70b2e7c,2
V047_rep1,52e6a0cfb70a7d0d5b43c392ff25167e3ee01d2f,2
V047_rep1,52867ac15b1e1bf6ff4cfe8e4684848c33a21bec,2
V047_rep1,5242d7cbbbc68eb72715e1638937c421ca7f0307,2
V047_rep1,5098ac00ed9db9a1cb55eae7d10a06800d0c22ca,2
V047_rep1,503c84e90d73d3ec656e01675e765f983bf0d5a9,2
V047_rep1,6a7aff0114c4dada1b5672c5a0c3f721f5ad835d,2
V047_rep1,6cb9357c72f488fe723069888e9ba1f5bae351ba,2
V047_rep1,6cb02a7841cc73c88a32b9823dc4912775ae5c0e,2
V047_rep1,6c3044a997541220b597e930aaddb812ea008e2d,2
V047_rep1,6561e1413032e589b0fa83940cbcba64867d7b1a,2
V047_rep1,667f2e35fb343cca0e1aab00b4c64c9dcaf0dd52,2
V047_rep1,6ceded64c3f9ba1660ae808481cab4d4b1895612,2
V047_rep1,6d02c0771a05313905aa9bbbbe91a0387e948a0d,2
V047_rep1,6d4c0a0e0ee1f49ded72ebf82808c954e329b605,2
V047_rep1,6eb7d7c443daae1082180ac712f387372149f25d,2
V047_rep1,6ec2a7223cf1ccdca64c8533a21da43635212003,2
V047_rep1,6a897057e0a530cf3f8025ac38436f9b0fd69e36,2
V047_rep1,6b2ed9888292c177d1d8c8bcd00075d28e64ee15,2
V047_rep1,80712e14c865d76898c189bcc956f7a3b1a01bb6,2
V047_rep1,6895527d4eeff0eeb9dbc92e8be7f811bd5b43b8,2
V047_rep1,4c9f62ebd215b75c4160fca49893e012fbcccf7e,2
V047_rep1,4ca2fa7a237ee211060e3855369c692233287eb9,2
V047_rep1,4f79168e6db3b5b81c68a32905d10fdad8518183,2
V047_rep1,4fe6aef27f2b8905da1ee5e6dc1b0087375b6189,2
V047_rep1,4ffbcfb5c773ed871c118c78cf63a089976287d8,2
V047_rep1,605a1f0f7c0cbe3e5212d2bcf439b5add71d1b7a,2
V047_rep1,61c5e71a78306be704f33ca0a04cd126d8f9e8f0,2
V047_rep1,6a699803544f79c5f52cab52c1c9f4edc31513f3,2
V047_rep1,7819807fcbe96fbc575ee8f5fa7fdfae08333ef2,2
V047_rep1,8091134e6ce88e8ae8a49adaae9a922aa98a1702,2
V047_rep1,6325f77eb63a2c2b01f0c030e76dff99c20628f2,2
V047_rep1,648bb86a57d11f5a55193ae93cce64c236aef2de,2
V047_rep1,7e557576e3de45692bd3c9942c56e4d6c5aeb8bf,2
V047_rep1,7b59e1a28680f465b5edd18564ab66a0f92a5a22,2
V047_rep1,7c883b4291b511a0b1e7282e0ef6434e191e71c0,2
V047_rep1,7c58226cff1391ef19be4067226711688ae32983,2
V047_rep1,7c30e018a39a5cd3bd978162ff5bec24c4d6e472,2
V047_rep1,7a18dd1a15c80000eda3b9f99e2799f643dd4929,2
V047_rep1,792305a13d3426c2e02ee9378ff3421d5be8abba,2
V047_rep1,75bbdce1f30c620cb2453c133dc7b16a42af878f,2
V047_rep1,766e32bd37b08f26e5515cc02d8f735f52503f61,2
V047_rep1,74f781108bac7c042474ca7b552e9b18482e71c3,2
V047_rep1,7151d19b67f27efaa35b7241c2e06d9db17f7768,2
V047_rep1,715168e6d113a77662c2bf7f17bdd7aa30b0276a,2
V047_rep1,72f8c7ff355f08182154e2cc4d503372f348be20,2
V047_rep1,72f8d6d5ce95c14add930c2ba334473b3fea6b5b,2
V047_rep2,0a5cd12e19358f8077ddfa9bad0148551092e045,3374
V047_rep2,ec5710a0964e43914214b2f3a94dd4ac73d37e09,2661
V047_rep2,f3d771c2dcd5b829246dab464b18dda9600fa30f,2272
V047_rep2,883fbbd5ab88e7a7e7732a5b2e30b78d261a974b,1819
V047_rep2,05ec74e5cbb771df4a9b25920e48727abe10dbab,1641
V047_rep2,6556264dd618a9e376f9a339f4fccf95d081a60a,1493
V047_rep2,4ec01ddeeb7f6a4f74ca7d01f2bcd40a1d655f05,1346
V047_rep2,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,822
V047_rep2,f47b1ccc4d3100dd01dd2af818664d5638607fd0,734
V047_rep2,7f0ee59653aa280922cbed637243f8c397afe07c,702
V047_rep2,fd01f2fa24ae6e759bdf95ada39449535f95b592,377
V047_rep2,9909566e0aba002988aa35071db9bc4de9366e73,301
V047_rep2,632a56882a3d9d79e804372de01e95570b7c9da3,257
V047_rep2,feb9762c729716e1f7d930f4db019d46aaf09600,212
V047_rep2,9cdccb2eb850b10b3587edb75a9a41ae5086e889,186
V047_rep2,257d549d4ec415ca8badcbf08b070aac4c8e59c2,177
V047_rep2,6e8906cdfeec1aa3188fdf450ff46c582b6bbca5,171
V047_rep2,33e1ecde1afc5f8c099bb0637c9009261da88566,160
V047_rep2,31211b7367bb1979073898e119ad8afa9e3668fa,157
V047_rep2,99f69a9c8962272eb2224c9da6d8cfa24fcde3f5,153
V047_rep2,2a2da9d6be3d21e710d94182e49104a971482288,140
V047_rep2,515d2a104998f3005c72665dad8cc2b427f2a0d8,98
V047_rep2,50fe9e137cb80a494c37a013782dcb2f4744b28e,97
V047_rep2,3dc6c5bf28f2f5ab0f6f86375153422fa3a3fd5c,88
V047_rep2,32e9d183440abed58454e1e94f1fff43b711ef96,85
V047_rep2,5a8ed54f5b6a51d22f94d47c968c48a38f962266,83
V047_rep2,a30ff8325d92a78c7b0aacf9790c092fb0fdabdf,73
V047_rep2,942a40e5297222ce114861ad58fd9c95b08a5446,72
V047_rep2,9bbdcae791f4748c4ea18be7dfcc177e04b9c169,70
V047_rep2,6517bf02421dd1bf7dd9c88fa49ae8ec48418bc1,70
V047_rep2,2b08263d4603057866db4963694ea27aa3c001a6,67
V047_rep2,2535d61e99b2ad7f647025391bb1b617e31d1529,63
V047_rep2,3c20dac629f7a334a79516e9a7053a17e5e089e7,63
V047_rep2,bba3fded2aa8fc9619a019a40587faed7c58f1ee,62
V047_rep2,e838a5a8400fd79f67d0a152297c50472a424bd9,60
V047_rep2,d2d8ad1209e6730049bd695a00db24b3c050cae2,59
V047_rep2,f9b25e944e840dbb17a913e384825fb0e3762fd3,59
V047_rep2,bf713959abb2505b79abb466064bd6dbba195253,57
V047_rep2,ebff1aefa3f3856097ab54acde044839a32e9fe2,54
V047_rep2,cebe277123c485be8711dc1457cc3be1b49b801b,48
V047_rep2,ce443b55a16ba379cd2143cfb5c8a66baac3fda1,47
V047_rep2,49c0686f76bfd1bbc0bbf40f3413bf0f8edce9c1,46
V047_rep2,c38439698af9d7cec3951644630c7423916eaffc,46
V047_rep2,aa4f9366bc7cb72ee7eb904f295cb35d1384cf3b,43
V047_rep2,46558b0ba244cb65eddc0a96ff0acc52ac4a1d87,43
V047_rep2,022675dc39d9d25458129e3f460f983e36484ce0,42
V047_rep2,b410601385cc7a131bc9972d0f1bb1af0b098a7f,42
V047_rep2,16f772113ee75b7578daf22c5e2832ae964fc230,41
V047_rep2,b47c74a425af9efe42c62780d246b782b83415b2,41
V047_rep2,ec2d30d3ac44460ae6b4190bbe7cc8a812bf8753,41
V047_rep2,48c3ed4a31749f371c79ea0aa204ab1da1c94c5c,40
V047_rep2,5d73aad89ba82c67bfa3f0cbe703342faa120808,40
V047_rep2,599a7c708e370c1c8a5d925e7698f9a9243258dd,40
V047_rep2,a58c67f3c758a31e6bce21accc40c07abf96af7b,39
V047_rep2,52fb0bbbc8ac04a203f7b7bfcb8760e4d98730d9,37
V047_rep2,7091e8e8a0f8e53a8fdb38bfd22e61a6736d3205,36
V047_rep2,9530c2836a2df5f22d978fe21b24f230261121a1,35
V047_rep2,ed9c4e663aebf3e805ec08bf9facdfef166fb253,35
V047_rep2,0c2e631f3d8bb9a40459da96335a2ced5adde827,34
V047_rep2,8d11b76f69397d634d680348166a5d70121fc82d,32
V047_rep2,af713d073c6103ab5d57849e58a263f8ec369cdd,31
V047_rep2,29055b49ef10efa293bd190bc96a25c74cf8089b,30
V047_rep2,062458d89fba9a749970c4d66260b160be1b0acc,29
V047_rep2,f5c5c5e84e2ae80874abab3be848493041dfd793,29
V047_rep2,45dd7d31d8543005a00018e7d98a8fdcc03bf0bb,28
V047_rep2,04e15beffbbcc961f25fec69f8ce03dad9d09ff1,28
V047_rep2,45010ead894293e2d955a9439787382452a05061,27
V047_rep2,51426117634ab4a0df934c2d945c59ff40567001,27
V047_rep2,dbb40f9269a031ef9d04c34611c0aed9cd987d37,25
V047_rep2,2a6f4508447002d3bdd8489c01224e85aa17b589,25
V047_rep2,a8cd85a636cd9b855427254066ab2e1ecbeb3b1e,25
V047_rep2,bd94305ea7c8999819ff1a154668d43f132efa9e,25
V047_rep2,09ed20c191f26aa2a8f4dfbef7988e439763e9d1,25
V047_rep2,eb77d3abf5c0e22cda4b153be5ac84b33fa2274a,24
V047_rep2,cabf5631a662dbf8b9b99699e5bceba53a08b45e,23
V047_rep2,de8addce710882c1b253ff3490baa9b01f228650,23
V047_rep2,0b437ec21b613ba0bd4a53b678729f22d1d1c97d,23
V047_rep2,d7863a2a1ec4d080952db42040c973e18577dae8,22
V047_rep2,faa6811494c034dc5b4413244890f496eb8ad491,22
V047_rep2,7b09d2a5c9b1f09200072c37e6b83972e1cbd0be,22
V047_rep2,0894693dba31402774344efebd9044e3fd2b0470,21
V047_rep2,ce355c11c49ba64a86c093d504195a9843786f87,21
V047_rep2,74c8780a890c0286a5ff910079656a68dca30a6e,21
V047_rep2,3d3e3a4e58cc8c64f0f4a5fca789dcf43d0a698a,20
V047_rep2,6608800505cbe9135955a8df3333e2d767fcc851,20
V047_rep2,c198fdb665602ae04bf06d928b7f3276973c9a2f,20
V047_rep2,d6e749ee10db64b687974b63d5de54f5710117e8,19
V047_rep2,10e7e60b6039fa95ca535ada3d8207c91b13ffa6,19
V047_rep2,f42382b7f9eb78c2674de934b3b69f174689da37,19
V047_rep2,00ad37d78a1299576305cac6b22debdf1a018f39,19
V047_rep2,9f793e436272cff04e1e428b08e940f924959530,19
V047_rep2,ccc20678fecade2c457a15c2b6606a0d8816986f,18
V047_rep2,4db8f04705f81ecfd1b34892ab12738ffecc3a12,18
V047_rep2,70386042235fc28e9aa9af915ffe98447aaf41d4,17
V047_rep2,20af570745f33638f08681281a230f290d687e6d,17
V047_rep2,8414cb9e25141b411f6b623b89df3068d5a79000,17
V047_rep2,50f88b0022d25683b42185c2bdd358a8ae3c5d9d,17
V047_rep2,2079652d35e3eff4de4b73f555637c604cae8dad,17
V047_rep2,3120ce3f1301c0d2a1aeac19bf9c0774960799b6,17
V047_rep2,1c3b4df95a429c0683c911a1d47f788abdfa541d,17
V047_rep2,bb67b2077f4d71ad3b9068c3f41efd34dd5114d9,16
V047_rep2,4dfc6705262587c8291ac6e28db7c754309de175,16
V047_rep2,56ec175f424bd2aaa5b55478a6e4c2a67fb301a3,16
V047_rep2,54f538e7040ffa10da770dbc4b2a0191e2e7aa2e,16
V047_rep2,33f5e45f6933c64a35bae5b8cff22051247e6cb1,16
V047_rep2,93c5e72917934e4f40b5175d8025b31048208fd1,16
V047_rep2,d0a2f7e73f4319e11b32477aab69fd67a5611027,16
V047_rep2,752ac7879b2a9ca7130b579de611bfbd2263e7d4,16
V047_rep2,c25065430da82a10fa5845f36832ff0cd79b4055,15
V047_rep2,630d3bfc38a0fbb872cebe1dc6bba67933ddac5a,15
V047_rep2,3f7820686b9d718f74ebd16b4fa3ff32e103c8df,15
V047_rep2,981015a8006648a0251f1fe6f4060c91df7cfb7b,15
V047_rep2,f626b9b1a80864a3ac0b322b3dbe8da22af2741e,15
V047_rep2,a8247d880184199f995b9a3029260aa39702672f,15
V047_rep2,0091c7ab7317400aeba32c076e798d0a857e80d9,15
V047_rep2,c73deb8c7578371f187894877ba4babdfba2af27,15
V047_rep2,d34941a7747fb809f4cece3fda144a2eb94f139b,15
V047_rep2,9e7f2951bf42c501fe009f7ef2154ac926d363d0,14
V047_rep2,26d134ec720c3451f0db93754a4ab2fc03e92ba1,14
V047_rep2,83aaf7798f759b53dd47e4d2bb5f35d522a4a1aa,14
V047_rep2,0948e4e8714c27e35158eae79776ffaa90a43dec,14
V047_rep2,393d6f413ef9bc74176c5ee582d5531e2ec42362,14
V047_rep2,45ef3e31651428550be4220ef84649147152aec3,14
V047_rep2,049b0624543861772d722f8d6aaa3827258f8dcc,14
V047_rep2,edadc0d6c49089a9a2c6599f82ab9284ff185631,13
V047_rep2,bae6873d21f397999eb956c1e70a702181df560a,13
V047_rep2,6cd14bd64db15cb82408d3bdaec715826e1377a4,13
V047_rep2,3a2dd5ad6915446a8574c3c8a1ddff85d0445441,13
V047_rep2,8091134e6ce88e8ae8a49adaae9a922aa98a1702,12
V047_rep2,c5caf5515776096478739a0e7c417e306178ff41,12
V047_rep2,d5964bc008869a1da247c958b9d786f327dc3185,12
V047_rep2,43ff1ff2c1137c80c165d1a0a96b5c5cc5c1d0bb,12
V047_rep2,8f8a8c576aaf9000329475892422f7375ddeb968,12
V047_rep2,a2a7e9e33722c6548ac4b7f48ebaa0704baea644,12
V047_rep2,736e152ced364c9d519fcbac55708d36f0896f8e,12
V047_rep2,ea3ad1d353ef9e7fc5a534fd73f3e3f0e62c0098,12
V047_rep2,6ceded64c3f9ba1660ae808481cab4d4b1895612,12
V047_rep2,faaf0116bb7312b16d8be882aa1c69e8fbbb70aa,12
V047_rep2,3d37e1963f1170643441aac1633f60e4bb20ddf0,12
V047_rep2,c0e59f62af9776d48b6b9c6799929fd841a87cce,11
V047_rep2,d16a48a97fc86716f1c4952f02e64507d5028527,11
V047_rep2,08f97903957b504e5e3278987524fd59bc449f46,11
V047_rep2,e6e95ff64c362772b4cd4a136a3050310b214bb2,11
V047_rep2,7d27e73a37e0056ff8a77387aa1981259f6e86d5,11
V047_rep2,3226a6b75c6e6cac24ecf608feb3a0b1a5a5d821,11
V047_rep2,4248d13e4e8ea329525f9b92ab1c205baa58b720,11
V047_rep2,2064b821f59756f75078c1d5b6f11d518a4dca24,11
V047_rep2,50a3fca553cf6df87e9475a900abbb7a970de0e0,10
V047_rep2,9c1e6fbeb33d24b5907ebcf5f4b62419fd557510,10
V047_rep2,c8d8e9e24a262c41240750b857a8fb25e410e4cd,10
V047_rep2,cfb46fdfc6e53dfb1b613820bd52c11e9ae04ad7,10
V047_rep2,a841ddf8fe2646ac7712bd21dd3147290260df8c,10
V047_rep2,798aeffd418c47571765d3910bd75b9f2b67118a,10
V047_rep2,402f6f56222c25bf309b1b3a1a88793c79d866dc,10
V047_rep2,8a04ec24820992e18c88b514302a601784759830,10
V047_rep2,1de3c2ad9f9fe89e15ad8677287dd4cde2298e34,10
V047_rep2,298be9ce5f22656b79791fd76372a99ffb4b680a,10
V047_rep2,fa1b084d5c4e89f2c74bb5a243ab8c17cea0d33d,10
V047_rep2,a18f67a2c86d736be6b0b1bdabb2337867473b47,9
V047_rep2,c1af5851707604e6f442c3083ca880bb87cc6fe2,9
V047_rep2,d1572a77ee10668a99be54f48336e6b83620e547,9
V047_rep2,65c4252532192e3453a92aa958600c5e8c4ad434,9
V047_rep2,7a9db911661ece51e8a1972b0182f481071f68ce,9
V047_rep2,89af3d84d5f6688616d4c95ce5ab07a94f17a142,9
V047_rep2,05a312da35344b7078772699b7e918c4d9bcd4be,9
V047_rep2,b06272cfb0eaecd07f363038c51646f454623aed,9
V047_rep2,fc04a9a4d15e270671a850507c8d01d8704a4275,9
V047_rep2,1d043bfbfe8dc56994089e5a2b0f8dfc8be7c76f,9
V047_rep2,bf4d7afde916629fdba4b8ba0144dc50f556f474,9
V047_rep2,74744678d6e8185f4e8a450ffb681d11ac0d2c56,9
V047_rep2,7c30e018a39a5cd3bd978162ff5bec24c4d6e472,9
V047_rep2,9699d72bf6f46990f26c4fa09084ca002688681b,9
V047_rep2,1fd6d118c9ad9b71033220925110198dbaac5dd6,9
V047_rep2,02a2e5da7c39843f8de74917797ccda5261d5582,8
V047_rep2,d799edca0cda8b02e5991dc82daf84ab2275b79a,8
V047_rep2,08bda6305b372f3e181f3262da847365102a3812,8
V047_rep2,307bf814c5c53f8db884398a3ed34272f0f43823,8
V047_rep2,3293d44480203e356bf192176a8e6b78a72b8fa3,8
V047_rep2,642f159c97e9cee0b29e4b878495d0cff6c3d2cc,8
V047_rep2,380ed3afe0755806d1c6eea3cbe4d5e54dfd6c10,8
V047_rep2,a0724f7deb648501d80d115bfc143053be3c8b92,8
V047_rep2,80312adeebc52d55ddb39a25aad4a7aa7f9eb038,8
V047_rep2,cfcc5853deed19fb73e4db919b160d789e51c98d,8
V047_rep2,cf2c9337a587f3fd60e72367fc126b2364aa1fcc,8
V047_rep2,c8fb21f1cea6f7de062c09964b4b25388af3e7a1,8
V047_rep2,d5f2f8065b184cc0d18979665ac55600a62f967a,8
V047_rep2,9f472a593b0337f592d1b9b96b4b168810cfbfd8,8
V047_rep2,a8fcccd6467b0a0b1d0149b3f8d7f733086059d8,8
V047_rep2,a28cf64f6a4e4f0d5a215a7c531ed6962a798262,8
V047_rep2,b2f71619c20dc7ead367c411e2cc871da328c6b2,8
V047_rep2,005428251766db02e3f535b731b4fea9a9bef557,7
V047_rep2,1f106e85ac6aa746d0dac53fa9ee1e8118b50dd3,7
V047_rep2,4136ea951b5eb1639f5227a1c2638330d65d3b54,7
V047_rep2,a831f6686d91228a624978f6df24f4057e9470c9,7
V047_rep2,e2d759e8e3ef49359495555653b60f48fc18ba80,7
V047_rep2,4318e0c6f65a99c2e28cab472d9e882ca40ee209,7
V047_rep2,5d3c68f10388babc3fb1bcc42415df2e8ca43025,7
V047_rep2,8b9fe1b276b0f715c2368f355797cf090d2b806e,7
V047_rep2,f22643dddf2f0424575f1600aad6691f963479bd,7
V047_rep2,1b11cdb863076290595853ece348713809655eb3,7
V047_rep2,de5dd01764d6493a7397da96535d13633c362185,7
V047_rep2,60384aac53b1108c1ce20cca0e168d46d4350af8,7
V047_rep2,6718f04cf4ff5f9abccb342817cc37920e5f288e,7
V047_rep2,d9ee53a4223cf86bfda23743fe062e216538f1f1,7
V047_rep2,9eaab1795c81dbe5d6eb73716238c000d275a27e,7
V047_rep2,6e0302c615bf0aa4f96ca505ba401a9afa8d24c9,7
V047_rep2,682ef8b6955074cb1fdf5918cc7479e41802303a,7
V047_rep2,68f5f2db16bc67184b79cc7eff263aa515be2fc5,7
V047_rep2,783f540d43aed2f414beca778c873bb123ce83d8,6
V047_rep2,8f097eed27f0d9fd64a61fb69ed07461f050457a,6
V047_rep2,a09ffb775ce1188ec7da37950c0e0060a466ed99,6
V047_rep2,83e1442737c6c781dd1121c5719d105b96f9ce67,6
V047_rep2,61113e60c7187279680c9c5c4dfb0f7c60f49766,6
V047_rep2,eed9502a8296872fd5b750bc2c578ea6de670caf,6
V047_rep2,bf285361f695d2079fd75ff963f26e6692f4d03d,6
V047_rep2,c26e973651013e25f44b0e5190741e55bdd5393f,6
V047_rep2,3a5a4069dc6eca0285d9aef9b37a8727c62344ad,6
V047_rep2,84e51bcace919579365a61d97acf2dd6313ca618,6
V047_rep2,a63cdb7c534a734f63d9d52111999e35db945f05,6
V047_rep2,e7fabc8c060b47a145c8367aaa88d9139298df2b,6
V047_rep2,e8bb72e7b22f20ac4c953ec55979ad2708a3c0f7,6
V047_rep2,f041e2ae3b9d3b867af725b74a5c5ebd770b7daf,6
V047_rep2,2b749d060a8cb1cb4e0c420f8f60f4a25d5eb542,6
V047_rep2,0eb6365311396e2ae784cf4380dcaaaa9ef477bb,6
V047_rep2,dde7921115a385bd3609817c8654c8cf2284b383,6
V047_rep2,017ba1b5afc841f02bdb3bca516f790d9681c5ba,6
V047_rep2,d4a97a26da2820ae4621423af39fb4cb3a801dd5,6
V047_rep2,d74b29f0fbc4e29ef52c5c09c6fcee610ad02fb8,5
V047_rep2,d253ba923de02225416df6420c21553dceaa3579,5
V047_rep2,d64a0a28dfe93589d63f0072d9912ea5bd29a542,5
V047_rep2,240d4504e4a339c8c71027cfe0b78f5c39dcd4e3,5
V047_rep2,c78603433a5209d3bdcb772050b8ec7c81a91590,5
V047_rep2,c9087333871a7dc77b4e3f78abe527e78e89e14b,5
V047_rep2,05bc7b55ae47c24aa28f5ef0b99bd5480718e541,5
V047_rep2,b7b0913c3e53603b8adecbeb9c2918719a316e2a,5
V047_rep2,ee0675ab7cb07d43c44599f6b8b3526138422923,5
V047_rep2,abd1f129bf11160ee5efcb406e094e787052c777,5
V047_rep2,acfae687fa5c976acd184420b2bf7c771229b3e7,5
V047_rep2,6adb0482ccca46378ac4e397cfc89ce4ca6de228,5
V047_rep2,803d45b9409b2cef51bc67b868ad448f256b951a,5
V047_rep2,257011c5714b9c917cdd4a61d7b0e277bd4e1dc6,5
V047_rep2,25d595f4bcdc391cb096073cbab38069f76934cc,5
V047_rep2,2d4893415831a35822e2ce87213ad943ae8595fc,5
V047_rep2,479077cb80f1fe32fa2d6693b114dc51b0e52193,5
V047_rep2,4a0ee0c22b460641bfdf7732a543b2bb77188d36,5
V047_rep2,4d0e9aa246cf8012f0b9f5bcb34c1a49320bfd2b,5
V047_rep2,6e1fdc98ab6376eeb9cff0c26cbbb45d30215c52,5
V047_rep2,76add64e1dd3c386e3510fee16398df7e94a87a5,5
V047_rep2,7933497d36ae372ea195c33fc3b14ce63424090c,5
V047_rep2,7b3fe67c93a1e69b0a9c39fb069664f1eb87e56b,5
V047_rep2,122c32f2d54d06e84d9c9224646e5a331a6bfd37,5
V047_rep2,89142a97e2e4d5962f0a5e592dc6a43d36b83e96,5
V047_rep2,8fc35ef59de1a3168feddc59c9a3f1883cf55f40,5
V047_rep2,a70ead9c28c68aa5adce21eeb795d0fa467ae9b5,5
V047_rep2,198a0cec93b8cc1d1173c4e256f7666f4de56163,5
V047_rep2,b2d9ac7b9b920254f039293bbea84d1c574c1ed7,5
V047_rep2,c01c139d69eec3a75268f01e213379cbffbdc98f,5
V047_rep2,177e3ed737511d8296a0fc628f5f33483e9b83f6,5
V047_rep2,c57a5ce3cac6c21a89ee700f8ad6e34194eba385,5
V047_rep2,cef540daa3e4cea94153e8b8263a0d647b15d50b,5
V047_rep2,f283a211c9d4fa635879816190dc64b97ea7a7f5,5
V047_rep2,dcbe7dc3f1519963d543d2fdb6d8b3f6fe872b18,4
V047_rep2,8d7ba9ac4fe31bc9de2e7d9fbee369a520d4861b,4
V047_rep2,9b82c38319eff0c300f6619efaf2b5b6e01be0b7,4
V047_rep2,da1a3522bfd622c39bb55fb920d8c355127836cb,4
V047_rep2,80712e14c865d76898c189bcc956f7a3b1a01bb6,4
V047_rep2,ef6fffd6573bf3220513af268d885e664ca6b430,4
V047_rep2,f6ad1a154a5f8edb835be3241bbb918a7dd4aadc,4
V047_rep2,178b397ee1896290677cc2337ae0abe799d47a78,4
V047_rep2,ee7a3be44f196ad1252b7dc156bda5c8824499e9,4
